"Protein_ID","Domain_ID","Domain_Name","Genomic_Start","Genomic_End"
"ENSMUSP00000121641","PF07645","EGF_CA",154337602,154338290
"ENSMUSP00000121641","PF00053","EGF_laminin",154340494,154342607
"ENSMUSP00000121641","PF12661","hEGF",154347677,154347736
"ENSMUSP00000121641","PF00053","EGF_laminin",154347891,154348125
"ENSMUSP00000121641","PF00053","EGF_laminin",154348144,154349570
"ENSMUSP00000121641","PF12661","hEGF",154349574,154349633
"ENSMUSP00000121641","PF07974","EGF_2",154350949,154351029
"ENSMUSP00000121641","PF12661","hEGF",154351937,154351996
"ENSMUSP00000121641","PF07974","EGF_2",154352432,154352512
"ENSMUSP00000121641","PF12661","hEGF",154354151,154354210
"ENSMUSP00000117277","PF00053","EGF_laminin",154350634,154350941
"ENSMUSP00000117277","PF07974","EGF_2",154350951,154351031
"ENSMUSP00000117277","PF12661","hEGF",154351939,154351998
"ENSMUSP00000117277","PF07974","EGF_2",154352434,154352514
"ENSMUSP00000117277","PF12661","hEGF",154354153,154354212
"ENSMUSP00000117277","PF00053","EGF_laminin",154354393,154354895
"ENSMUSP00000078303","PF13881","Rad60-SLD_2",148442957,148488768
"ENSMUSP00000144073","PF13881","Rad60-SLD_2",148442957,148488768
"ENSMUSP00000131049","PF13881","Rad60-SLD_2",148442957,148488768
"ENSMUSP00000140278","PF03159","XRN_N",95836922,95852835
"ENSMUSP00000140278","PF17846","XRN_M",95855518,95870967
"ENSMUSP00000140278","PF18332","XRN1_D1",95873105,95884217
"ENSMUSP00000140278","PF18334","XRN1_D2_D3",95884233,95899824
"ENSMUSP00000140278","PF18129","SH3_12",95900142,95906123
"ENSMUSP00000140004","PF03159","XRN_N",95846195,95849810
"ENSMUSP00000139510","PF03159","XRN_N",95836922,95852835
"ENSMUSP00000139510","PF17846","XRN_M",95855518,95870967
"ENSMUSP00000139510","PF18332","XRN1_D1",95880339,95884217
"ENSMUSP00000139510","PF18334","XRN1_D2_D3",95884233,95893712
"ENSMUSP00000034981","PF03159","XRN_N",95836922,95852835
"ENSMUSP00000034981","PF17846","XRN_M",95855518,95870967
"ENSMUSP00000034981","PF18332","XRN1_D1",95873105,95884217
"ENSMUSP00000034981","PF18334","XRN1_D2_D3",95884233,95899824
"ENSMUSP00000034981","PF18129","SH3_12",95900142,95906123
"ENSMUSP00000062239","PF10242","L_HMGIC_fpl",94310759,94328534
"ENSMUSP00000117113","PF10242","L_HMGIC_fpl",94310759,94311148
"ENSMUSP00000152241","PF10242","L_HMGIC_fpl",94310759,94311151
"ENSMUSP00000113786","PF10242","L_HMGIC_fpl",94310756,94310833
"ENSMUSP00000112655","PF10242","L_HMGIC_fpl",94310759,94328534
"ENSMUSP00000113468","PF10242","L_HMGIC_fpl",94310759,94328534
"ENSMUSP00000132941","PF00595","PDZ",81551324,81579514
"ENSMUSP00000132941","PF14138","COX16",81406113,81527776
"ENSMUSP00000131728","PF00595","PDZ",81551324,81579514
"ENSMUSP00000131728","PF14138","COX16",81519066,81527776
"ENSMUSP00000033074","PF07884","VKOR",127492500,127494723
"ENSMUSP00000145795","PF07884","VKOR",127492500,127493740
"ENSMUSP00000112542","PF07884","VKOR",127492500,127493740
"ENSMUSP00000134822","PF00110","wnt",22288838,22291221
"ENSMUSP00000031681","PF00110","wnt",22288838,22298227
"ENSMUSP00000135016","PF00110","wnt",22288838,22294268
"ENSMUSP00000135598","PF00110","wnt",22288863,22297777
"ENSMUSP00000084799","PF01784","DUF34_NIF3",58486894,58500469
"ENSMUSP00000109976","PF01784","DUF34_NIF3",58486894,58520158
"ENSMUSP00000124713","PF01784","DUF34_NIF3",58486894,58487247
"ENSMUSP00000123553","PF01784","DUF34_NIF3",58486894,58487208
"ENSMUSP00000127501","PF01784","DUF34_NIF3",58486894,58500469
"ENSMUSP00000033721","PF00620","RhoGAP",168031665,168048487
"ENSMUSP00000033721","PF28133","XAC1",168085450,168085977
"ENSMUSP00000084239","PF00620","RhoGAP",168031665,168036778
"ENSMUSP00000107757","PF00620","RhoGAP",168031665,168040775
"ENSMUSP00000134512","PF00620","RhoGAP",168031665,168048487
"ENSMUSP00000107759","PF00620","RhoGAP",168031665,168048487
"ENSMUSP00000107759","PF28133","XAC1",168085450,168085977
"ENSMUSP00000107755","PF00620","RhoGAP",168031665,168048487
"ENSMUSP00000107755","PF28133","XAC1",168085450,168085977
"ENSMUSP00000022600","PF03462","PCRF",79639119,79649230
"ENSMUSP00000022600","PF00472","RF-1",79649249,79656699
"ENSMUSP00000077546","PF13895","Ig_2",3722640,3722909
"ENSMUSP00000077546","PF13895","Ig_2",3720555,3720824
"ENSMUSP00000077546","PF00047","ig",3719082,3719300
"ENSMUSP00000030986","PF06400","Alpha-2-MRAP_N",35256582,35262975
"ENSMUSP00000030986","PF06401","Alpha-2-MRAP_C",35250671,35256536
"ENSMUSP00000120233","PF06401","Alpha-2-MRAP_C",35250670,35259822
"ENSMUSP00000115094","PF00337","Gal-bind_lectin",12468181,12471307
"ENSMUSP00000115094","PF00337","Gal-bind_lectin",12455738,12463382
"ENSMUSP00000118925","PF00337","Gal-bind_lectin",12468181,12469678
"ENSMUSP00000118925","PF00337","Gal-bind_lectin",12455738,12463382
"ENSMUSP00000120210","PF00337","Gal-bind_lectin",12468181,12469678
"ENSMUSP00000120210","PF00337","Gal-bind_lectin",12455738,12463382
"ENSMUSP00000097408","PF00337","Gal-bind_lectin",12468181,12471307
"ENSMUSP00000097408","PF00337","Gal-bind_lectin",12455738,12463382
"ENSMUSP00000114200","PF00337","Gal-bind_lectin",12468181,12471307
"ENSMUSP00000114200","PF00337","Gal-bind_lectin",12455738,12463382
"ENSMUSP00000097409","PF00337","Gal-bind_lectin",12468181,12471307
"ENSMUSP00000097409","PF00337","Gal-bind_lectin",12455738,12463382
"ENSMUSP00000076916","PF00568","WH1",108614578,108619321
"ENSMUSP00000076916","PF08776","VASP_tetra",108652352,108654307
"ENSMUSP00000021689","PF00568","WH1",108614578,108619321
"ENSMUSP00000021689","PF08776","VASP_tetra",108652352,108654307
"ENSMUSP00000105480","PF00568","WH1",108614575,108619321
"ENSMUSP00000105480","PF08776","VASP_tetra",108652352,108654307
"ENSMUSP00000152364","PF00568","WH1",108614608,108619321
"ENSMUSP00000152364","PF08776","VASP_tetra",108652352,108652723
"ENSMUSP00000133072","PF00568","WH1",108614608,108619321
"ENSMUSP00000133072","PF08776","VASP_tetra",108652352,108654307
"ENSMUSP00000152440","PF08776","VASP_tetra",108652359,108654308
"ENSMUSP00000032265","PF00059","Lectin_C",129464653,129465869
"ENSMUSP00000138228","PF00059","Lectin_C",129464653,129465869
"ENSMUSP00000138588","PF00059","Lectin_C",129464653,129465869
"ENSMUSP00000144833","PF00059","Lectin_C",129464681,129465867
"ENSMUSP00000099398","PF00754","F5_F8_type_C",101068113,101068950
"ENSMUSP00000099398","PF02210","Laminin_G_2",101069157,101070412
"ENSMUSP00000099398","PF02210","Laminin_G_2",101071256,101072552
"ENSMUSP00000099398","PF02210","Laminin_G_2",101074770,101075934
"ENSMUSP00000099398","PF02210","Laminin_G_2",101077604,101079417
"ENSMUSP00000151353","PF05485","THAP",115212284,115220168
"ENSMUSP00000060768","PF00651","BTB",79664332,79664667
"ENSMUSP00000060768","PF07707","BACK",79664686,79664988
"ENSMUSP00000060768","PF01344","Kelch_1",79665478,79665606
"ENSMUSP00000060768","PF20165","KBTB_W-LIR",79666186,79666221
"ENSMUSP00000154099","PF00651","BTB",79689658,79689993
"ENSMUSP00000154099","PF07707","BACK",79690012,79690314
"ENSMUSP00000097929","PF00651","BTB",79689658,79689993
"ENSMUSP00000097929","PF07707","BACK",79690012,79690314
"ENSMUSP00000022601","PF06220","zf-U1",79714491,79717866
"ENSMUSP00000022601","PF00397","WW",79708154,79709855
"ENSMUSP00000022601","PF00397","WW",79704884,79707602
"ENSMUSP00000154101","PF06220","zf-U1",79714491,79717866
"ENSMUSP00000154101","PF00397","WW",79708154,79709855
"ENSMUSP00000154101","PF00397","WW",79704884,79707602
"ENSMUSP00000025027","PF03091","CutA1",27157066,27157904
"ENSMUSP00000158255","PF03091","CutA1",27157623,27157904
"ENSMUSP00000110585","PF03091","CutA1",27157066,27157904
"ENSMUSP00000044069","PF10650","zf-C3H1",115249949,115250110
"ENSMUSP00000141834","PF00079","Serpin",160817271,160822898
"ENSMUSP00000068971","PF00079","Serpin",160817166,160830021
"ENSMUSP00000142122","PF00079","Serpin",160817271,160821181
"ENSMUSP00000141556","PF00079","Serpin",160817166,160825012
"ENSMUSP00000127709","PF15711","ILEI",22309353,22322316
"ENSMUSP00000127559","PF15711","ILEI",22309353,22322316
"ENSMUSP00000080040","PF15711","ILEI",22309353,22322316
"ENSMUSP00000046515","PF12310","Elf-1_N",79773794,79802981
"ENSMUSP00000046515","PF00178","Ets",79808171,79810672
"ENSMUSP00000106459","PF12310","Elf-1_N",79773794,79802981
"ENSMUSP00000106459","PF00178","Ets",79808171,79810672
"ENSMUSP00000153956","PF12310","Elf-1_N",79773794,79804597
"ENSMUSP00000153956","PF00178","Ets",79808171,79810672
"ENSMUSP00000049095","PF00049","Insulin",52253143,52253382
"ENSMUSP00000099710","PF00615","RGS",61794817,61805856
"ENSMUSP00000099710","PF00615","RGS",61784335,61794762
"ENSMUSP00000054418","PF00615","RGS",61794817,61805856
"ENSMUSP00000054418","PF00615","RGS",61784335,61794765
"ENSMUSP00000104350","PF00615","RGS",61794817,61805856
"ENSMUSP00000104350","PF00615","RGS",61784335,61794762
"ENSMUSP00000158501","PF01321","Creatinase_N",53000276,53013773
"ENSMUSP00000158501","PF16189","Creatinase_N_2",52993219,53000251
"ENSMUSP00000158501","PF00557","Peptidase_M24",52984698,52993212
"ENSMUSP00000158501","PF16188","Peptidase_M24_C",52983852,52983926
"ENSMUSP00000138233","PF01321","Creatinase_N",53000276,53013773
"ENSMUSP00000138233","PF16189","Creatinase_N_2",52993219,53000251
"ENSMUSP00000138233","PF00557","Peptidase_M24",52984698,52993212
"ENSMUSP00000138233","PF16188","Peptidase_M24_C",52983852,52983926
"ENSMUSP00000158390","PF01321","Creatinase_N",53000276,53013773
"ENSMUSP00000158390","PF16189","Creatinase_N_2",52993219,53000251
"ENSMUSP00000158390","PF00557","Peptidase_M24",52984698,52993212
"ENSMUSP00000158390","PF16188","Peptidase_M24_C",52980037,52983926
"ENSMUSP00000157689","PF01321","Creatinase_N",53000276,53013773
"ENSMUSP00000157689","PF16189","Creatinase_N_2",52993219,53000251
"ENSMUSP00000157689","PF00557","Peptidase_M24",52984698,52993212
"ENSMUSP00000157689","PF16188","Peptidase_M24_C",52980037,52983926
"ENSMUSP00000138250","PF01321","Creatinase_N",53000276,53013773
"ENSMUSP00000138250","PF16189","Creatinase_N_2",52993219,53000251
"ENSMUSP00000138250","PF00557","Peptidase_M24",52984698,52993212
"ENSMUSP00000138250","PF16188","Peptidase_M24_C",52980037,52983926
"ENSMUSP00000138473","PF01321","Creatinase_N",53000642,53013773
"ENSMUSP00000112985","PF13465","zf-H2C2_2",102117281,102117633
"ENSMUSP00000122698","PF13894","zf-C2H2_4",102117239,102117307
"ENSMUSP00000122698","PF00096","zf-C2H2",102117601,102117669
"ENSMUSP00000155827","PF13465","zf-H2C2_2",102117281,102117633
"ENSMUSP00000113770","PF13465","zf-H2C2_2",102117281,102117633
"ENSMUSP00000137143","PF03765","CRAL_TRIO_N",79031382,79031537
"ENSMUSP00000137143","PF00650","CRAL_TRIO",79025389,79029805
"ENSMUSP00000054545","PF03765","CRAL_TRIO_N",79031382,79031537
"ENSMUSP00000054545","PF00650","CRAL_TRIO",79025389,79029805
"ENSMUSP00000146196","PF03765","CRAL_TRIO_N",79031382,79031537
"ENSMUSP00000146196","PF00650","CRAL_TRIO",79025657,79029805
"ENSMUSP00000145611","PF03765","CRAL_TRIO_N",79031382,79031537
"ENSMUSP00000145850","PF03765","CRAL_TRIO_N",79031382,79031537
"ENSMUSP00000059705","PF00001","7tm_1",35437431,35438528
"ENSMUSP00000022358","PF25572","TPR_ZSWIM8",20762348,20764080
"ENSMUSP00000022358","PF21055","ZSWIM4-8_C",20772357,20773362
"ENSMUSP00000153285","PF25572","TPR_ZSWIM8",20762348,20764080
"ENSMUSP00000153285","PF21055","ZSWIM4-8_C",20772357,20773362
"ENSMUSP00000153027","PF25572","TPR_ZSWIM8",20762348,20764080
"ENSMUSP00000153027","PF21055","ZSWIM4-8_C",20772357,20773362
"ENSMUSP00000153144","PF21055","ZSWIM4-8_C",20772359,20772973
"ENSMUSP00000084958","PF00046","Homeodomain",35549282,35549452
"ENSMUSP00000014911","PF00352","TBP",15724899,15734546
"ENSMUSP00000014911","PF00352","TBP",15734568,15737027
"ENSMUSP00000124317","PF00352","TBP",15724899,15734546
"ENSMUSP00000124317","PF00352","TBP",15734568,15737027
"ENSMUSP00000120484","PF00352","TBP",15724899,15727704
"ENSMUSP00000113999","PF00352","TBP",15724899,15735878
"ENSMUSP00000114007","PF00352","TBP",15724899,15734546
"ENSMUSP00000112794","PF00352","TBP",15724899,15734546
"ENSMUSP00000112794","PF00352","TBP",15734568,15737027
"ENSMUSP00000125253","PF00651","BTB",160859929,160860234
"ENSMUSP00000125253","PF00096","zf-C2H2",160847815,160847880
"ENSMUSP00000125253","PF00096","zf-C2H2",160847731,160847799
"ENSMUSP00000125253","PF12874","zf-met",160847653,160847715
"ENSMUSP00000134753","PF00651","BTB",160859929,160860234
"ENSMUSP00000134753","PF00096","zf-C2H2",160847815,160847880
"ENSMUSP00000134753","PF00096","zf-C2H2",160847731,160847799
"ENSMUSP00000134753","PF12874","zf-met",160847653,160847715
"ENSMUSP00000134769","PF00651","BTB",160859929,160860234
"ENSMUSP00000134769","PF00096","zf-C2H2",160847815,160847880
"ENSMUSP00000134769","PF00096","zf-C2H2",160847731,160847799
"ENSMUSP00000134769","PF12874","zf-met",160847653,160847715
"ENSMUSP00000125417","PF00651","BTB",160859929,160860234
"ENSMUSP00000125417","PF00096","zf-C2H2",160847815,160847880
"ENSMUSP00000125417","PF00096","zf-C2H2",160847731,160847799
"ENSMUSP00000125417","PF12874","zf-met",160847653,160847715
"ENSMUSP00000129965","PF00651","BTB",160859929,160860234
"ENSMUSP00000134816","PF00651","BTB",160860016,160860234
"ENSMUSP00000131576","PF00651","BTB",160859929,160860234
"ENSMUSP00000131576","PF00096","zf-C2H2",160847815,160847880
"ENSMUSP00000131576","PF00096","zf-C2H2",160847731,160847799
"ENSMUSP00000131576","PF12874","zf-met",160847653,160847715
"ENSMUSP00000135214","PF06644","ATP11",115645478,115655201
"ENSMUSP00000135831","PF06644","ATP11",115642461,115668327
"ENSMUSP00000158943","PF06644","ATP11",115642461,115668327
"ENSMUSP00000138942","PF06644","ATP11",115642463,115668329
"ENSMUSP00000135073","PF06644","ATP11",115647799,115668327
"ENSMUSP00000135490","PF06644","ATP11",115657581,115668327
"ENSMUSP00000039804","PF01392","Fz",35674783,35675106
"ENSMUSP00000039804","PF00246","Peptidase_M14",35664040,35672824
"ENSMUSP00000039804","PF13620","CarboxypepD_reg",35659886,35661083
"ENSMUSP00000123537","PF01392","Fz",35674912,35675106
"ENSMUSP00000039660","PF01392","Fz",9213022,9213342
"ENSMUSP00000039660","PF01534","Frizzled",9213712,9214770
"ENSMUSP00000035472","PF00029","Connexin",9280768,9282606
"ENSMUSP00000035472","PF00029","Connexin",9280489,9280728
"ENSMUSP00000034463","PF04161","Arv1",125449004,125457748
"ENSMUSP00000148475","PF04161","Arv1",125449004,125452108
"ENSMUSP00000148335","PF04161","Arv1",125455154,125457750
"ENSMUSP00000132103","PF04822","Takusan",11821659,11823177
"ENSMUSP00000136071","PF04822","Takusan",11821659,11823177
"ENSMUSP00000001327","PF17205","PSI_integrin",102133120,102135904
"ENSMUSP00000001327","PF00362","Integrin_beta",102127738,102132869
"ENSMUSP00000001327","PF18372","I-EGF_1",102126417,102126996
"ENSMUSP00000001327","PF07974","EGF_2",102125723,102125815
"ENSMUSP00000001327","PF08725","Integrin_b_cyt",102124649,102124984
"ENSMUSP00000123227","PF17205","PSI_integrin",102133153,102135904
"ENSMUSP00000050001","PF00134","Cyclin_N",9319523,9345274
"ENSMUSP00000157340","PF00134","Cyclin_N",9319523,9345277
"ENSMUSP00000062588","PF00001","7tm_1",101064599,101065357
"ENSMUSP00000022197","PF04144","SCAMP",94340648,94366345
"ENSMUSP00000123135","PF04144","SCAMP",94340648,94366345
"ENSMUSP00000120053","PF04144","SCAMP",94340648,94366345
"ENSMUSP00000121039","PF04144","SCAMP",94361531,94366345
"ENSMUSP00000030980","PF07757","AdoMet_MTase",35726108,35730112
"ENSMUSP00000032263","PF14979","TMEM52",129493008,129494295
"ENSMUSP00000020664","PF00169","PH",46254751,46280219
"ENSMUSP00000020664","PF00779","BTK",46254637,46254723
"ENSMUSP00000020664","PF00018","SH3_1",46244748,46246670
"ENSMUSP00000020664","PF00017","SH2",46231950,46238751
"ENSMUSP00000020664","PF07714","PK_Tyr_Ser-Thr",46218311,46229077
"ENSMUSP00000098864","PF00169","PH",46254751,46280219
"ENSMUSP00000098864","PF00779","BTK",46254637,46254723
"ENSMUSP00000098864","PF00018","SH3_1",46244748,46246670
"ENSMUSP00000104860","PF00169","PH",46254751,46280219
"ENSMUSP00000104860","PF00779","BTK",46254637,46254723
"ENSMUSP00000104860","PF00018","SH3_1",46244748,46246670
"ENSMUSP00000104860","PF00017","SH2",46231950,46238751
"ENSMUSP00000104860","PF07714","PK_Tyr_Ser-Thr",46218311,46229077
"ENSMUSP00000023171","PF00010","HLH",29884511,29885052
"ENSMUSP00000023171","PF07527","Hairy_orange",29885722,29885841
"ENSMUSP00000106626","PF00069","Pkinase",4293773,4295709
"ENSMUSP00000054512","PF00069","Pkinase",4293773,4295709
"ENSMUSP00000003027","PF00069","Pkinase",4293773,4295709
"ENSMUSP00000106627","PF00069","Pkinase",4293773,4295709
"ENSMUSP00000106622","PF00069","Pkinase",4293773,4295709
"ENSMUSP00000106623","PF00069","Pkinase",4293773,4295709
"ENSMUSP00000106624","PF00069","Pkinase",4293773,4295709
"ENSMUSP00000146485","PF00069","Pkinase",4294457,4294775
"ENSMUSP00000027198","PF04084","RecA-like_ORC2",58508952,58515654
"ENSMUSP00000027198","PF24882","WHD_ORC2",58503408,58506825
"ENSMUSP00000109964","PF04084","RecA-like_ORC2",58508952,58515654
"ENSMUSP00000109964","PF24882","WHD_ORC2",58503408,58506825
"ENSMUSP00000030477","PF03637","Mob1_phocein",115688571,115691032
"ENSMUSP00000123611","PF03637","Mob1_phocein",115688571,115688738
"ENSMUSP00000069318","PF13855","LRR_8",30079085,30079261
"ENSMUSP00000069318","PF00560","LRR_1",30078980,30079048
"ENSMUSP00000069318","PF13855","LRR_8",30078653,30078829
"ENSMUSP00000069318","PF00560","LRR_1",30078560,30078616
"ENSMUSP00000066777","PF13855","LRR_8",30092999,30093172
"ENSMUSP00000066777","PF13855","LRR_8",30092786,30092962
"ENSMUSP00000066777","PF13855","LRR_8",30092495,30092674
"ENSMUSP00000066777","PF13855","LRR_8",30092279,30092461
"ENSMUSP00000066777","PF13855","LRR_8",30092069,30092242
"ENSMUSP00000032264","PF02991","ATG8",129510449,129518124
"ENSMUSP00000145175","PF02991","ATG8",129510449,129518124
"ENSMUSP00000048838","PF00105","zf-C4",102149497,102150339
"ENSMUSP00000048838","PF00104","Hormone_recep",102144642,102148424
"ENSMUSP00000067266","PF00105","zf-C4",102149497,102150339
"ENSMUSP00000067266","PF00104","Hormone_recep",102144642,102148424
"ENSMUSP00000118615","PF00105","zf-C4",102149497,102150339
"ENSMUSP00000030898","PF00621","RhoGEF",154366356,154369599
"ENSMUSP00000030898","PF00169","PH",154364733,154365884
"ENSMUSP00000030898","PF00018","SH3_1",154363503,154364230
"ENSMUSP00000126296","PF00621","RhoGEF",154366356,154369599
"ENSMUSP00000126296","PF00169","PH",154364733,154365884
"ENSMUSP00000126296","PF00018","SH3_1",154363503,154364230
"ENSMUSP00000051895","PF13855","LRR_8",30128271,30128447
"ENSMUSP00000051895","PF13855","LRR_8",30127911,30128090
"ENSMUSP00000051895","PF13855","LRR_8",30127698,30127874
"ENSMUSP00000051895","PF13855","LRR_8",30127407,30127583
"ENSMUSP00000121050","PF00501","AMP-binding",77044229,77049970
"ENSMUSP00000113792","PF00501","AMP-binding",77035200,77049970
"ENSMUSP00000113792","PF00550","PP-binding",77030769,77031941
"ENSMUSP00000113792","PF13570","Beta-prop_ACSF4",77023901,77030318
"ENSMUSP00000118854","PF00501","AMP-binding",77035890,77049970
"ENSMUSP00000117489","PF13570","Beta-prop_ACSF4",77026254,77030204
"ENSMUSP00000117639","PF00501","AMP-binding",77035200,77049970
"ENSMUSP00000117639","PF00550","PP-binding",77030766,77031941
"ENSMUSP00000069279","PF00501","AMP-binding",77035200,77049970
"ENSMUSP00000069279","PF00550","PP-binding",77030769,77031941
"ENSMUSP00000069279","PF13570","Beta-prop_ACSF4",77023901,77030318
"ENSMUSP00000051645","PF12409","P5-ATPase",30180267,30185667
"ENSMUSP00000051645","PF00690","Cation_ATPase_N",30174658,30178527
"ENSMUSP00000051645","PF00122","E1-E2_ATPase",30169901,30173077
"ENSMUSP00000051645","PF13246","Cation_ATPase",30160029,30162596
"ENSMUSP00000154990","PF12409","P5-ATPase",30181400,30185667
"ENSMUSP00000128224","PF12409","P5-ATPase",30180267,30185667
"ENSMUSP00000128224","PF00690","Cation_ATPase_N",30174658,30178527
"ENSMUSP00000128224","PF00122","E1-E2_ATPase",30169901,30173077
"ENSMUSP00000128224","PF13246","Cation_ATPase",30160029,30162596
"ENSMUSP00000065966","PF02948","Amelogenin",167964774,167966937
"ENSMUSP00000107746","PF02948","Amelogenin",167963170,167966937
"ENSMUSP00000107748","PF02948","Amelogenin",167965484,167966937
"ENSMUSP00000107748","PF02948","Amelogenin",167963170,167965486
"ENSMUSP00000107747","PF02948","Amelogenin",167963170,167966937
"ENSMUSP00000055779","PF00059","Lectin_C",129560123,129562654
"ENSMUSP00000157126","PF13499","EF-hand_7",9619138,9619329
"ENSMUSP00000157126","PF13499","EF-hand_7",9618919,9619113
"ENSMUSP00000157153","PF13499","EF-hand_7",9619138,9619329
"ENSMUSP00000157153","PF13499","EF-hand_7",9618919,9619113
"ENSMUSP00000057392","PF13499","EF-hand_7",9619138,9619329
"ENSMUSP00000057392","PF13499","EF-hand_7",9618919,9619113
"ENSMUSP00000157132","PF26004","COLEC12",9848514,9848738
"ENSMUSP00000157132","PF01391","Collagen",9849147,9858712
"ENSMUSP00000157132","PF01391","Collagen",9858680,9858853
"ENSMUSP00000157132","PF01391","Collagen",9858806,9858982
"ENSMUSP00000157132","PF00059","Lectin_C",9859894,9874921
"ENSMUSP00000043220","PF26004","COLEC12",9848514,9848738
"ENSMUSP00000108126","PF10239","DUF2465",75845764,75854723
"ENSMUSP00000157054","PF10239","DUF2465",75845939,75854723
"ENSMUSP00000136158","PF00531","Death",12493115,12493339
"ENSMUSP00000108952","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000108952","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000135181","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000135181","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000135809","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000135809","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000134817","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000134817","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000073953","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000073953","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000108954","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000108954","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000108950","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000108950","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000108955","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000108955","PF00250","Forkhead",98912387,98922343
"ENSMUSP00000135098","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000135098","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000135764","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000135764","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000135041","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000135041","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000135635","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000135635","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000120244","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000108948","PF16159","FOXP-CC",98931318,98955164
"ENSMUSP00000108948","PF00250","Forkhead",98918526,98922343
"ENSMUSP00000033054","PF00214","Calc_CGRP_IAPP",110227486,110228264
"ENSMUSP00000022196","PF01602","Adaptin_N",94527301,94608279
"ENSMUSP00000022196","PF14797","SEEEED",94613519,94619829
"ENSMUSP00000022196","PF14796","AP3B1_C",94630219,94668554
"ENSMUSP00000022196","PF24080","AP3B1_C_2",94679330,94702251
"ENSMUSP00000155984","PF14797","SEEEED",94613521,94619831
"ENSMUSP00000155984","PF14796","AP3B1_C",94630221,94668556
"ENSMUSP00000155984","PF24080","AP3B1_C_2",94680523,94702253
"ENSMUSP00000102879","PF09045","L27_2",81304710,81339410
"ENSMUSP00000102879","PF00595","PDZ",81302083,81303510
"ENSMUSP00000102879","PF00595","PDZ",81299995,81301634
"ENSMUSP00000102879","PF00595","PDZ",81287875,81296660
"ENSMUSP00000102879","PF00595","PDZ",81281347,81282356
"ENSMUSP00000102879","PF00595","PDZ",81278259,81279606
"ENSMUSP00000102879","PF00595","PDZ",81253939,81266897
"ENSMUSP00000102879","PF00595","PDZ",81235867,81238747
"ENSMUSP00000102879","PF00595","PDZ",81225346,81226616
"ENSMUSP00000102879","PF00595","PDZ",81213774,81221844
"ENSMUSP00000102879","PF16667","MPDZ_u10",81211792,81213770
"ENSMUSP00000102879","PF00595","PDZ",81210763,81211782
"ENSMUSP00000102879","PF00595","PDZ",81205954,81210711
"ENSMUSP00000102879","PF00595","PDZ",81201004,81203714
"ENSMUSP00000102879","PF00595","PDZ",81197869,81200042
"ENSMUSP00000099894","PF09045","L27_2",81304710,81339410
"ENSMUSP00000099894","PF00595","PDZ",81302083,81303510
"ENSMUSP00000099894","PF00595","PDZ",81299995,81301634
"ENSMUSP00000099894","PF00595","PDZ",81287875,81296660
"ENSMUSP00000099894","PF00595","PDZ",81281347,81282356
"ENSMUSP00000099894","PF00595","PDZ",81278259,81279606
"ENSMUSP00000099894","PF00595","PDZ",81253939,81266897
"ENSMUSP00000099894","PF00595","PDZ",81235867,81238747
"ENSMUSP00000099894","PF00595","PDZ",81225346,81226616
"ENSMUSP00000099894","PF00595","PDZ",81213774,81221844
"ENSMUSP00000099894","PF16667","MPDZ_u10",81211792,81213770
"ENSMUSP00000099894","PF00595","PDZ",81210763,81211782
"ENSMUSP00000099894","PF00595","PDZ",81205954,81210711
"ENSMUSP00000099894","PF00595","PDZ",81201004,81203714
"ENSMUSP00000099894","PF00595","PDZ",81197869,81200042
"ENSMUSP00000116830","PF16667","MPDZ_u10",81211792,81213770
"ENSMUSP00000116830","PF00595","PDZ",81205954,81210711
"ENSMUSP00000116830","PF00595","PDZ",81201004,81203714
"ENSMUSP00000116830","PF00595","PDZ",81197869,81200042
"ENSMUSP00000152533","PF09045","L27_2",81304710,81339410
"ENSMUSP00000152533","PF00595","PDZ",81302083,81303510
"ENSMUSP00000152533","PF00595","PDZ",81299995,81301634
"ENSMUSP00000152533","PF00595","PDZ",81287875,81296660
"ENSMUSP00000152533","PF00595","PDZ",81281347,81282356
"ENSMUSP00000152533","PF00595","PDZ",81278259,81279606
