Protein_ID,Domain_ID,Domain_Name,Genomic_Start,Genomic_End
ENSP00000396711,PF21989,RA_2,203459940,203461853
ENSP00000396711,PF00169,PH,203448738,203455547
ENSP00000386770,PF08385,DHC_N1,123783187,123790118
ENSP00000386770,PF08385,DHC_N1,123796656,123803674
ENSP00000386770,PF08393,DHC_N2,123820696,123841516
ENSP00000386770,PF12774,AAA_6,123846074,123859233
ENSP00000386770,PF17852,Dynein_AAA_lid,123867482,123870430
ENSP00000386770,PF12775,AAA_7,123870455,123875437
ENSP00000386770,PF17857,AAA_lid_1,123877784,123879687
ENSP00000386770,PF12780,AAA_8,123881661,123897939
ENSP00000386770,PF12777,MT,123898664,123914470
ENSP00000386770,PF12781,AAA_9,123914549,123918678
ENSP00000386770,PF03028,Dynein_heavy,123926689,123929280
ENSP00000386770,PF18198,AAA_lid_11,123929371,123931402
ENSP00000386770,PF18199,Dynein_C,123931418,123935469
ENSP00000501095,PF08385,DHC_N1,123783187,123803674
ENSP00000501095,PF08393,DHC_N2,123820696,123841516
ENSP00000501095,PF12774,AAA_6,123846074,123859233
ENSP00000501095,PF17852,Dynein_AAA_lid,123867482,123870430
ENSP00000501095,PF12775,AAA_7,123870455,123875437
ENSP00000501095,PF17857,AAA_lid_1,123877784,123879687
ENSP00000501095,PF12780,AAA_8,123881661,123897939
ENSP00000501095,PF12777,MT,123898664,123914470
ENSP00000501095,PF12781,AAA_9,123914549,123918678
ENSP00000501095,PF03028,Dynein_heavy,123926689,123929280
ENSP00000501095,PF18198,AAA_lid_11,123929371,123931402
ENSP00000501095,PF18199,Dynein_C,123931418,123935469
ENSP00000479072,PF08385,DHC_N1,123783187,123803674
ENSP00000489675,PF08385,DHC_N1,123783187,123790118
ENSP00000489675,PF08385,DHC_N1,123796656,123803674
ENSP00000489675,PF08393,DHC_N2,123820696,123841516
ENSP00000489675,PF12774,AAA_6,123846074,123859233
ENSP00000489675,PF17852,Dynein_AAA_lid,123867482,123870430
ENSP00000489675,PF12775,AAA_7,123870455,123875437
ENSP00000489675,PF17857,AAA_lid_1,123877784,123879687
ENSP00000489675,PF12780,AAA_8,123881661,123897939
ENSP00000489675,PF12777,MT,123898664,123914470
ENSP00000489675,PF12781,AAA_9,123914549,123918678
ENSP00000489675,PF03028,Dynein_heavy,123926689,123929280
ENSP00000489675,PF18198,AAA_lid_11,123929371,123931402
ENSP00000489675,PF18199,Dynein_C,123931418,123935469
ENSP00000444761,PF08393,DHC_N2,123835439,123841516
ENSP00000444761,PF12774,AAA_6,123846074,123859233
ENSP00000445308,PF12777,MT,123908555,123914470
ENSP00000485079,PF18199,Dynein_C,123931791,123932620
ENSP00000444809,PF04970,LRAT,63466122,63468456
ENSP00000443873,PF04970,LRAT,63463594,63468456
ENSP00000301790,PF04970,LRAT,63466122,63468456
ENSP00000347484,PF00090,TSP_1,71215107,71215175
ENSP00000347484,PF19236,ADAMTS_CR_3,71256670,71660610
ENSP00000347484,PF05986,ADAMTS_spacer1,71660617,71731168
ENSP00000347484,PF19030,TSP1_ADAMTS,71737980,71745227
ENSP00000347484,PF19030,TSP1_ADAMTS,71746839,71747009
ENSP00000347484,PF19030,TSP1_ADAMTS,71747016,71748558
ENSP00000347484,PF19030,TSP1_ADAMTS,71748568,71758036
ENSP00000347484,PF19030,TSP1_ADAMTS,71758052,71765166
ENSP00000347484,PF19030,TSP1_ADAMTS,71765176,71771195
ENSP00000347484,PF08686,PLAC,71777240,71777332
ENSP00000261862,PF00090,TSP_1,71215107,71215175
ENSP00000261862,PF19236,ADAMTS_CR_3,71256670,71660610
ENSP00000261862,PF05986,ADAMTS_spacer1,71660617,71731168
ENSP00000261862,PF19030,TSP1_ADAMTS,71737980,71745227
ENSP00000261862,PF19030,TSP1_ADAMTS,71746839,71747009
ENSP00000261862,PF19030,TSP1_ADAMTS,71747016,71748558
ENSP00000261862,PF19030,TSP1_ADAMTS,71748568,71758036
ENSP00000261862,PF19030,TSP1_ADAMTS,71758052,71765166
ENSP00000261862,PF19030,TSP1_ADAMTS,71765176,71771195
ENSP00000261862,PF08686,PLAC,71777240,71777332
ENSP00000484438,PF00090,TSP_1,71215107,71215175
ENSP00000350413,PF05986,ADAMTS_spacer1,71660617,71731168
ENSP00000350413,PF19030,TSP1_ADAMTS,71737980,71745227
ENSP00000350413,PF19030,TSP1_ADAMTS,71746839,71747009
ENSP00000350413,PF19030,TSP1_ADAMTS,71747016,71748558
ENSP00000350413,PF19030,TSP1_ADAMTS,71748568,71758036
ENSP00000350413,PF19030,TSP1_ADAMTS,71758052,71765166
ENSP00000350413,PF19030,TSP1_ADAMTS,71765176,71771195
ENSP00000350413,PF08686,PLAC,71777240,71777332
ENSP00000304467,PF01432,Peptidase_M3,2805105,2813231
ENSP00000467226,PF01432,Peptidase_M3,2805105,2813231
ENSP00000466653,PF01432,Peptidase_M3,2807689,2813497
ENSP00000465855,PF01432,Peptidase_M3,2808246,2813233
ENSP00000465895,PF01432,Peptidase_M3,2808361,2811728
ENSP00000378638,PF01432,Peptidase_M3,2810319,2811725
ENSP00000378638,PF01432,Peptidase_M3,2812370,2813231
ENSP00000464786,PF01432,Peptidase_M3,2810319,2813180
ENSP00000368253,PF14046,NR_Repeat,30309217,30309363
ENSP00000368253,PF14046,NR_Repeat,30309019,30309162
ENSP00000368253,PF14046,NR_Repeat,30308821,30308964
ENSP00000368253,PF14046,NR_Repeat,30308626,30308763
ENSP00000368253,PF00104,Hormone_recep,30304645,30308604
ENSP00000381222,PF09728,Taxilin,16786587,16841511
ENSP00000369465,PF09728,Taxilin,16820166,16841511
ENSP00000421899,PF27627,ZNF609_beta,124649642,124701041
ENSP00000477767,PF27627,ZNF609_beta,124649642,124701041
ENSP00000307746,PF27627,ZNF609_beta,124649642,124701041
ENSP00000424086,PF27627,ZNF609_beta,124649642,124701041
ENSP00000423279,PF27627,ZNF609_beta,124649642,124701041
ENSP00000493946,PF11618,C2-C2_1,53649054,53652895
ENSP00000493946,PF00168,C2,53641465,53645937
ENSP00000493946,PF18111,RPGR1_C,53602100,53619205
ENSP00000262135,PF11618,C2-C2_1,53649054,53652895
ENSP00000262135,PF00168,C2,53641465,53645937
ENSP00000262135,PF18111,RPGR1_C,53602100,53619205
ENSP00000506379,PF11618,C2-C2_1,53649054,53652895
ENSP00000506379,PF00168,C2,53641465,53645937
ENSP00000480698,PF11618,C2-C2_1,53649054,53652895
ENSP00000480698,PF00168,C2,53641465,53645937
ENSP00000480698,PF18111,RPGR1_C,53602100,53619205
ENSP00000457889,PF11618,C2-C2_1,53649054,53652895
ENSP00000457889,PF00168,C2,53641465,53645937
ENSP00000457889,PF18111,RPGR1_C,53602100,53619205
ENSP00000456534,PF11618,C2-C2_1,53649054,53652895
ENSP00000456534,PF00168,C2,53641465,53645937
ENSP00000456534,PF18111,RPGR1_C,53605482,53619205
ENSP00000431586,PF00640,PID,162070271,162343903
ENSP00000355133,PF00640,PID,162070271,162343903
ENSP00000396713,PF00640,PID,162070271,162343903
ENSP00000415747,PF00400,WD40,16845834,16849246
ENSP00000369427,PF12265,CAF1C_H4-bd,16863001,16869185
ENSP00000369427,PF00400,WD40,16853825,16857677
ENSP00000369427,PF00400,WD40,16852869,16853782
ENSP00000369427,PF00400,WD40,16852611,16852847
ENSP00000369427,PF00400,WD40,16852051,16852589
ENSP00000369427,PF00400,WD40,16845834,16849246
ENSP00000369424,PF12265,CAF1C_H4-bd,16863001,16869185
ENSP00000369424,PF00400,WD40,16853825,16857677
ENSP00000369424,PF00400,WD40,16852869,16853782
ENSP00000369424,PF00400,WD40,16852611,16852847
ENSP00000369424,PF00400,WD40,16852051,16852589
ENSP00000369424,PF00400,WD40,16845834,16849246
ENSP00000386068,PF12265,CAF1C_H4-bd,16863001,16869185
ENSP00000386068,PF00400,WD40,16853825,16857677
ENSP00000386068,PF00400,WD40,16852869,16853782
ENSP00000386068,PF00400,WD40,16852611,16852847
ENSP00000386068,PF00400,WD40,16852051,16852589
ENSP00000386068,PF00400,WD40,16845834,16849246
ENSP00000402796,PF23609,Beta-prop_EIPR1,16852054,16853803
ENSP00000392714,PF00400,WD40,16853825,16857677
ENSP00000392714,PF00400,WD40,16852869,16853782
ENSP00000392714,PF00400,WD40,16852548,16852847
ENSP00000392714,PF00400,WD40,16852051,16852421
ENSP00000417791,PF12265,CAF1C_H4-bd,16863001,16869134
ENSP00000417507,PF12265,CAF1C_H4-bd,16869120,16869185
ENSP00000377389,PF04499,SAPS,68544995,68576034
ENSP00000431738,PF04499,SAPS,68544995,68554216
ENSP00000434429,PF04499,SAPS,68544995,68548204
ENSP00000434429,PF04499,SAPS,68567014,68576034
ENSP00000431415,PF04499,SAPS,68544995,68576034
ENSP00000265637,PF04499,SAPS,68544995,68576034
ENSP00000433058,PF04499,SAPS,68544995,68576034
ENSP00000377390,PF04499,SAPS,68544995,68576034
ENSP00000265636,PF04499,SAPS,68544995,68569750
ENSP00000265636,PF04499,SAPS,68569748,68576034
ENSP00000437329,PF04499,SAPS,68544995,68569750
ENSP00000437329,PF04499,SAPS,68569748,68576034
ENSP00000433565,PF04499,SAPS,68544995,68576034
ENSP00000432837,PF04499,SAPS,68544995,68551126
ENSP00000436209,PF04499,SAPS,68558642,68576034
ENSP00000434426,PF04499,SAPS,68571102,68576036
ENSP00000343949,PF13520,AA_permease_2,23140475,23143201
ENSP00000343949,PF13520,AA_permease_2,23128361,23131555
ENSP00000320378,PF13520,AA_permease_2,23128131,23182797
ENSP00000416398,PF13520,AA_permease_2,23128128,23143083
ENSP00000435114,PF13520,AA_permease_2,23140479,23182797
ENSP00000391577,PF13520,AA_permease_2,23128128,23140604
ENSP00000434345,PF13520,AA_permease_2,23128131,23143202
ENSP00000490662,PF16511,FERM_f0,62647320,62652025
ENSP00000490662,PF09379,FERM_N,62652044,62653190
ENSP00000490662,PF00373,FERM_M,62656039,62675312
ENSP00000490662,PF02174,IRS,62675310,62692935
ENSP00000490662,PF09141,Talin_middle,62698760,62702825
ENSP00000490662,PF01608,I_LWEQ,62702847,62708621
ENSP00000490662,PF25177,Talin_VBS2,62708718,62716432
ENSP00000490662,PF21692,Talin_R4,62716451,62724978
ENSP00000490662,PF21896,Talin_IBS2B,62724988,62738270
ENSP00000490662,PF21865,TLN1-like_RS,62738286,62748390
ENSP00000490662,PF21896,Talin_IBS2B,62753830,62761785
ENSP00000490662,PF21865,TLN1-like_RS,62763576,62776865
ENSP00000490662,PF08913,VBS,62781173,62796165
ENSP00000490662,PF21865,TLN1-like_RS,62796169,62800712
ENSP00000490662,PF21896,Talin_IBS2B,62800719,62819614
ENSP00000490662,PF01608,I_LWEQ,62835764,62840574
ENSP00000453508,PF16511,FERM_f0,62647320,62652025
ENSP00000453508,PF09379,FERM_N,62652044,62653190
ENSP00000453508,PF00373,FERM_M,62656039,62675312
ENSP00000453508,PF02174,IRS,62675310,62692935
ENSP00000453508,PF09141,Talin_middle,62698760,62702825
ENSP00000453508,PF01608,I_LWEQ,62702847,62708621
ENSP00000453508,PF25177,Talin_VBS2,62708718,62716432
ENSP00000453508,PF21692,Talin_R4,62716451,62724978
ENSP00000453508,PF21896,Talin_IBS2B,62724988,62738270
ENSP00000453508,PF21865,TLN1-like_RS,62738286,62748390
ENSP00000453508,PF21896,Talin_IBS2B,62753830,62761785
ENSP00000453508,PF21865,TLN1-like_RS,62763576,62776865
ENSP00000453508,PF08913,VBS,62781173,62796165
ENSP00000453508,PF21865,TLN1-like_RS,62796169,62800712
ENSP00000453508,PF21896,Talin_IBS2B,62800719,62819614
ENSP00000453508,PF01608,I_LWEQ,62835764,62840574
ENSP00000453730,PF21896,Talin_IBS2B,62727108,62738270
ENSP00000453730,PF21865,TLN1-like_RS,62738286,62748390
ENSP00000453730,PF21896,Talin_IBS2B,62753830,62761785
ENSP00000453730,PF21865,TLN1-like_RS,62763576,62776865
ENSP00000453730,PF08913,VBS,62781173,62796165
ENSP00000453730,PF21865,TLN1-like_RS,62796169,62800712
ENSP00000453730,PF21896,Talin_IBS2B,62800719,62819614
ENSP00000453730,PF01608,I_LWEQ,62835764,62840574
ENSP00000453812,PF21865,TLN1-like_RS,62763576,62776865
ENSP00000453812,PF08913,VBS,62781173,62783908
ENSP00000429225,PF13181,TPR_8,160035176,160036743
ENSP00000429225,PF00515,TPR_1,160036771,160049536
ENSP00000429225,PF13181,TPR_8,160049540,160049632
ENSP00000507891,PF13181,TPR_8,160035176,160036743
ENSP00000507891,PF00515,TPR_1,160036771,160049536
ENSP00000507891,PF13181,TPR_8,160049540,160049632
ENSP00000507868,PF13181,TPR_8,160035176,160036743
ENSP00000507868,PF00515,TPR_1,160036771,160049536
ENSP00000507868,PF13181,TPR_8,160049540,160049632
ENSP00000231238,PF13181,TPR_8,160035176,160036743
ENSP00000231238,PF00515,TPR_1,160036771,160049536
ENSP00000231238,PF13181,TPR_8,160049540,160049632
ENSP00000506992,PF13181,TPR_8,160035176,160036743
ENSP00000506992,PF00515,TPR_1,160036771,160049536
ENSP00000506992,PF13181,TPR_8,160049540,160049632
ENSP00000463263,PF00177,Ribosomal_S7,75262657,75263510
ENSP00000245539,PF00177,Ribosomal_S7,75262657,75265896
ENSP00000463683,PF00177,Ribosomal_S7,75262657,75265896
ENSP00000463870,PF00177,Ribosomal_S7,75262662,75265898
ENSP00000462506,PF00177,Ribosomal_S7,75262679,75265897
ENSP00000354901,PF00048,IL8,76004818,76006251
ENSP00000355929,PF19339,ANGEL2_N,213008465,213013411
ENSP00000355929,PF19339,ANGEL2_N,213008375,213013096
ENSP00000355929,PF03372,Exo_endo_phos,212997180,213008344
ENSP00000353696,PF03372,Exo_endo_phos,212997180,213008344
ENSP00000438141,PF03372,Exo_endo_phos,212997180,213008344
ENSP00000305651,PF00048,IL8,76022380,76022794
ENSP00000306884,PF00048,IL8,76034814,76035319
ENSP00000425819,PF00048,IL8,76034814,76035319
ENSP00000321132,PF01352,KRAB,2827620,2827742
ENSP00000321132,PF00096,zf-C2H2,2834205,2834273
ENSP00000321132,PF00096,zf-C2H2,2834289,2834357
ENSP00000321132,PF00096,zf-C2H2,2834379,2834441
ENSP00000321132,PF00096,zf-C2H2,2834457,2834525
ENSP00000321132,PF00096,zf-C2H2,2834541,2834609
ENSP00000321132,PF13465,zf-H2C2_2,2834667,2834744
ENSP00000467997,PF01352,KRAB,2827620,2827742
ENSP00000364410,PF00153,Mito_carr,75278333,75286716
ENSP00000364410,PF00153,Mito_carr,75278186,75278323
ENSP00000364410,PF00153,Mito_carr,75273481,75278155
ENSP00000462401,PF00153,Mito_carr,75286434,75286711
ENSP00000397818,PF00153,Mito_carr,75283555,75286716
ENSP00000397818,PF00153,Mito_carr,75278186,75283533
ENSP00000397818,PF00153,Mito_carr,75273481,75278155
ENSP00000385312,PF00153,Mito_carr,75283555,75286716
ENSP00000385312,PF00153,Mito_carr,75278186,75283533
ENSP00000385312,PF00153,Mito_carr,75273481,75278155
ENSP00000402202,PF00153,Mito_carr,75283555,75286716
ENSP00000402202,PF00153,Mito_carr,75278186,75283533
ENSP00000402202,PF00153,Mito_carr,75273481,75278155
ENSP00000319574,PF00153,Mito_carr,75283555,75286716
ENSP00000319574,PF00153,Mito_carr,75278186,75283533
ENSP00000319574,PF00153,Mito_carr,75273481,75278155
ENSP00000463795,PF00153,Mito_carr,75283555,75286716
ENSP00000463795,PF00153,Mito_carr,75278186,75283533
ENSP00000463795,PF00153,Mito_carr,75273481,75278155
ENSP00000462214,PF00153,Mito_carr,75283555,75286716
ENSP00000462214,PF00153,Mito_carr,75273553,75283533
ENSP00000463039,PF00153,Mito_carr,75278243,75283533
ENSP00000463720,PF00153,Mito_carr,75283555,75286716
ENSP00000463720,PF00153,Mito_carr,75283426,75283533
ENSP00000462299,PF00153,Mito_carr,75283555,75286716
ENSP00000462299,PF00153,Mito_carr,75283432,75283533
ENSP00000463428,PF00153,Mito_carr,75283573,75286716
ENSP00000462504,PF00153,Mito_carr,75286340,75286716
ENSP00000349824,PF12763,EH,16947081,17022130
ENSP00000349824,PF12763,EH,17047410,17054919
ENSP00000306033,PF12763,EH,16947081,17022130
ENSP00000306033,PF12763,EH,17047410,17054919
ENSP00000467893,PF01352,KRAB,2850590,2851469
ENSP00000467893,PF00096,zf-C2H2,2852579,2852647
ENSP00000467893,PF00096,zf-C2H2,2852663,2852731
ENSP00000467893,PF00096,zf-C2H2,2852747,2852815
ENSP00000467893,PF00096,zf-C2H2,2852831,2852899
ENSP00000467893,PF00096,zf-C2H2,2852915,2852983
ENSP00000467893,PF00096,zf-C2H2,2852999,2853067
ENSP00000467893,PF00096,zf-C2H2,2853083,2853151
ENSP00000467893,PF00096,zf-C2H2,2853167,2853235
ENSP00000467893,PF00096,zf-C2H2,2853251,2853319
ENSP00000467893,PF00096,zf-C2H2,2853335,2853403
ENSP00000467893,PF00096,zf-C2H2,2853419,2853487
ENSP00000467893,PF00096,zf-C2H2,2853587,2853655
ENSP00000467893,PF00096,zf-C2H2,2853671,2853739
ENSP00000467893,PF13894,zf-C2H2_4,2853755,2853823
ENSP00000334853,PF01352,KRAB,2850590,2851469
ENSP00000334853,PF00096,zf-C2H2,2852579,2852647
ENSP00000334853,PF00096,zf-C2H2,2852663,2852731
ENSP00000334853,PF00096,zf-C2H2,2852747,2852815
ENSP00000334853,PF00096,zf-C2H2,2852831,2852899
ENSP00000334853,PF00096,zf-C2H2,2852915,2852983
ENSP00000334853,PF00096,zf-C2H2,2852999,2853067
ENSP00000334853,PF00096,zf-C2H2,2853083,2853151
ENSP00000334853,PF00096,zf-C2H2,2853167,2853235
ENSP00000334853,PF00096,zf-C2H2,2853251,2853319
ENSP00000334853,PF00096,zf-C2H2,2853335,2853403
ENSP00000334853,PF00096,zf-C2H2,2853419,2853487
ENSP00000334853,PF00096,zf-C2H2,2853587,2853655
ENSP00000334853,PF00096,zf-C2H2,2853671,2853739
ENSP00000334853,PF13894,zf-C2H2_4,2853755,2853823
ENSP00000281938,PF00011,HSP20,119179595,119193786
ENSP00000441541,PF00011,HSP20,119179596,119213678
ENSP00000409423,PF14642,FAM47,76251813,76263826
ENSP00000476166,PF14642,FAM47,76256456,76263830
ENSP00000465533,PF01352,KRAB,2873502,2876095
ENSP00000467366,PF01352,KRAB,2873502,2876094
ENSP00000467366,PF00096,zf-C2H2,2877397,2877465
ENSP00000467366,PF00096,zf-C2H2,2877481,2877549
ENSP00000467366,PF00096,zf-C2H2,2877565,2877633
ENSP00000467366,PF13894,zf-C2H2_4,2877649,2877717
ENSP00000467366,PF00096,zf-C2H2,2877733,2877801
ENSP00000467366,PF00096,zf-C2H2,2877817,2877885
ENSP00000467366,PF00096,zf-C2H2,2877901,2877969
ENSP00000302603,PF01352,KRAB,2873502,2876094
ENSP00000302603,PF00096,zf-C2H2,2877397,2877465
ENSP00000302603,PF00096,zf-C2H2,2877481,2877549
ENSP00000302603,PF00096,zf-C2H2,2877565,2877633
ENSP00000302603,PF13894,zf-C2H2_4,2877649,2877717
ENSP00000302603,PF00096,zf-C2H2,2877733,2877801
ENSP00000302603,PF00096,zf-C2H2,2877817,2877885
ENSP00000302603,PF00096,zf-C2H2,2877901,2877969
ENSP00000274487,PF01421,Reprolysin,129526367,129622225
ENSP00000274487,PF17771,ADAMTS_CR_2,129622271,129647788
ENSP00000274487,PF00090,TSP_1,129647819,129648867
ENSP00000274487,PF05986,ADAMTS_spacer1,129658704,129684173
ENSP00000274487,PF19030,TSP1_ADAMTS,129684228,129694847
ENSP00000274487,PF19030,TSP1_ADAMTS,129701389,129701559
ENSP00000274487,PF19030,TSP1_ADAMTS,129701569,129704349
ENSP00000274487,PF19030,TSP1_ADAMTS,129704368,129735066
ENSP00000274487,PF23178,ADAMTS_C,129737069,129737209
ENSP00000445822,PF26022,CC_Liprin_beta,27646098,27654739
ENSP00000444304,PF00536,SAM_1,27681568,27682446
ENSP00000444304,PF00536,SAM_1,27682480,27687459
ENSP00000444304,PF07647,SAM_2,27688328,27689119
ENSP00000445425,PF26022,CC_Liprin_beta,27647831,27654730
ENSP00000445425,PF00536,SAM_1,27681568,27682446
ENSP00000445425,PF00536,SAM_1,27682480,27687459
ENSP00000445425,PF07647,SAM_2,27688328,27689119
ENSP00000228425,PF26022,CC_Liprin_beta,27646098,27654733
ENSP00000228425,PF00536,SAM_1,27681568,27682446
ENSP00000228425,PF00536,SAM_1,27682480,27687459
ENSP00000228425,PF07647,SAM_2,27688328,27689119
ENSP00000314724,PF26022,CC_Liprin_beta,27646098,27654742
ENSP00000314724,PF00536,SAM_1,27681568,27682446
ENSP00000314724,PF00536,SAM_1,27682480,27687459
ENSP00000314724,PF07647,SAM_2,27688328,27689119
ENSP00000444046,PF26022,CC_Liprin_beta,27646098,27647851
ENSP00000443442,PF26022,CC_Liprin_beta,27646098,27654733
ENSP00000443442,PF00536,SAM_1,27681568,27682446
ENSP00000443442,PF00536,SAM_1,27682480,27687459
ENSP00000443442,PF07647,SAM_2,27688328,27689119
ENSP00000445132,PF26022,CC_Liprin_beta,27646098,27647785
ENSP00000438174,PF00536,SAM_1,27682627,27688304
ENSP00000438174,PF07647,SAM_2,27688329,27689120
ENSP00000468014,PF01344,Kelch_1,10489809,10491666
ENSP00000468014,PF01344,Kelch_1,10489665,10489802
ENSP00000468014,PF01344,Kelch_1,10486731,10486817
ENSP00000171111,PF00651,BTB,10499500,10499835
ENSP00000171111,PF07707,BACK,10492050,10499484
ENSP00000171111,PF01344,Kelch_1,10491825,10491941
ENSP00000171111,PF01344,Kelch_1,10491672,10491821
ENSP00000171111,PF01344,Kelch_1,10489811,10491668
ENSP00000171111,PF24681,Kelch_KLHDC2_KLHL20_DRC7,10486730,10489804
ENSP00000377245,PF00651,BTB,10499500,10499835
ENSP00000377245,PF07707,BACK,10492050,10499484
ENSP00000377245,PF01344,Kelch_1,10491825,10491941
ENSP00000377245,PF01344,Kelch_1,10491672,10491821
ENSP00000377245,PF01344,Kelch_1,10489811,10491668
ENSP00000377245,PF24681,Kelch_KLHDC2_KLHL20_DRC7,10486730,10489804
ENSP00000467601,PF01344,Kelch_1,10491671,10491820
ENSP00000467601,PF01344,Kelch_1,10489367,10491667
ENSP00000468671,PF00651,BTB,10499500,10499835
ENSP00000468671,PF07707,BACK,10492068,10499484
ENSP00000465126,PF00651,BTB,10499500,10499835
ENSP00000465024,PF00651,BTB,10499500,10499835
ENSP00000422067,PF14642,FAM47,76251813,76263826
ENSP00000237642,PF00686,CBM_20,76309710,76309979
ENSP00000274289,PF00069,Pkinase,58457187,58459710
ENSP00000274289,PF00659,POLO_box,58455342,58455630
ENSP00000274289,PF00659,POLO_box,58454622,58454952
ENSP00000478685,PF00069,Pkinase,58457187,58459710
ENSP00000478685,PF00659,POLO_box,58455342,58455630
ENSP00000478685,PF00659,POLO_box,58454622,58454952
ENSP00000281543,PF00009,GTP_EFTU,44680471,44686510
ENSP00000281543,PF03144,GTP_EFTU_D2,44686577,44688082
ENSP00000281543,PF00679,EFG_C,44690786,44694466
ENSP00000281543,PF06421,LepA_C,44694470,44698663
ENSP00000496521,PF27638,PABIR_N,134829268,134847924
ENSP00000493672,PF27638,PABIR_N,134829268,134854096
ENSP00000359820,PF27638,PABIR_N,134829268,134852865
ENSP00000359821,PF27638,PABIR_N,134829268,134854093
ENSP00000496338,PF27638,PABIR_N,134829268,134847924
ENSP00000495073,PF27638,PABIR_N,134829268,134847924
ENSP00000300175,PF05281,Secretogranin_V,32643782,32684645
ENSP00000388560,PF05281,Secretogranin_V,32643782,32684645
ENSP00000418430,PF05281,Secretogranin_V,32643782,32684645
ENSP00000420347,PF05281,Secretogranin_V,32643782,32684645
ENSP00000418485,PF05281,Secretogranin_V,32643782,32684645
ENSP00000457491,PF00615,RGS,182527583,182530805
ENSP00000457748,PF00615,RGS,182527583,182530805
ENSP00000497245,PF00615,RGS,182527583,182530356
ENSP00000311318,PF03416,Peptidase_C54,10544965,10552312
ENSP00000468290,PF03416,Peptidase_C54,10544965,10547071
ENSP00000467407,PF03416,Peptidase_C54,10544965,10547205
ENSP00000467223,PF03416,Peptidase_C54,10544965,10547071
ENSP00000465089,PF03416,Peptidase_C54,10544967,10548916
ENSP00000466439,PF03416,Peptidase_C54,10545010,10551898
ENSP00000468780,PF03416,Peptidase_C54,10545129,10552117
ENSP00000466759,PF03416,Peptidase_C54,10549029,10551980
ENSP00000466759,PF03416,Peptidase_C54,10552044,10552312
ENSP00000467694,PF03416,Peptidase_C54,10551936,10552899
ENSP00000450991,PF00255,GSHPx,64940196,64942705
ENSP00000374265,PF00255,GSHPx,64939701,64942705
ENSP00000451721,PF00255,GSHPx,64939701,64942675
ENSP00000451844,PF00255,GSHPx,64941513,64942705
ENSP00000295448,PF01182,Glucosamine_iso,44707825,44722165
ENSP00000425868,PF01182,Glucosamine_iso,44707825,44717293
ENSP00000427423,PF01182,Glucosamine_iso,44707825,44717293
ENSP00000424061,PF01182,Glucosamine_iso,44707825,44722165
ENSP00000451062,PF00036,EF-hand_1,90401366,90403908
ENSP00000451062,PF13499,EF-hand_7,90403930,90404495
ENSP00000403491,PF00036,EF-hand_1,90401366,90403908
ENSP00000403491,PF13499,EF-hand_7,90403930,90404708
ENSP00000349467,PF13499,EF-hand_7,90400095,90403902
ENSP00000349467,PF13499,EF-hand_7,90403930,90404708
ENSP00000451646,PF13499,EF-hand_7,90400095,90404380
ENSP00000450829,PF00036,EF-hand_1,90401366,90403908
ENSP00000450829,PF13499,EF-hand_7,90403930,90404708
ENSP00000499421,PF00036,EF-hand_1,90401366,90403908
ENSP00000499421,PF13499,EF-hand_7,90403930,90404708
ENSP00000442853,PF00036,EF-hand_1,90401366,90403908
ENSP00000442853,PF13499,EF-hand_7,90403930,90404708
ENSP00000499498,PF00036,EF-hand_1,90401366,90403908
ENSP00000499498,PF13499,EF-hand_7,90403930,90404708
ENSP00000450425,PF00036,EF-hand_1,90401366,90403908
ENSP00000431103,PF15479,DUF4639,74415706,74415891
ENSP00000431103,PF15479,DUF4639,74412732,74415621
ENSP00000387236,PF21031,WDR54,74421805,74425642
ENSP00000006526,PF21031,WDR54,74422154,74425698
ENSP00000498715,PF19435,IntS14_b-barrel,65591650,65598444
ENSP00000498715,PF20504,IntS14_C,65579432,65584799
ENSP00000326379,PF13519,VWA_2,65599909,65607374
ENSP00000326379,PF19435,IntS14_b-barrel,65591650,65598444
ENSP00000326379,PF20504,IntS14_C,65579432,65584799
ENSP00000457624,PF13519,VWA_2,65599909,65607374
ENSP00000457624,PF19435,IntS14_b-barrel,65591650,65598444
ENSP00000457624,PF20504,IntS14_C,65579432,65584799
ENSP00000402898,PF19435,IntS14_b-barrel,65591650,65598444
ENSP00000402898,PF20504,IntS14_C,65579432,65584799
ENSP00000456460,PF19435,IntS14_b-barrel,65591650,65598444
ENSP00000456460,PF20504,IntS14_C,65579432,65584799
ENSP00000408429,PF19435,IntS14_b-barrel,65591650,65598444
ENSP00000408429,PF20504,IntS14_C,65579432,65584799
ENSP00000396314,PF13519,VWA_2,65607159,65607374
ENSP00000396314,PF19435,IntS14_b-barrel,65591650,65598444
ENSP00000396314,PF20504,IntS14_C,65579432,65584799
ENSP00000455105,PF13519,VWA_2,65599909,65607374
ENSP00000454425,PF13519,VWA_2,65599909,65607374
ENSP00000376346,PF00018,SH3_1,75332726,75393619
ENSP00000376346,PF00018,SH3_1,75320404,75320538
ENSP00000376347,PF00018,SH3_1,75332726,75393619
ENSP00000376347,PF00017,SH2,75321722,75326019
ENSP00000376347,PF00018,SH3_1,75320404,75320538
ENSP00000376345,PF00018,SH3_1,75332726,75393619
ENSP00000376345,PF00017,SH2,75321722,75326019
ENSP00000376345,PF00018,SH3_1,75320404,75320538
ENSP00000339007,PF00018,SH3_1,75332726,75393619
